0,1
.,SF
내__04,NP
가,JKS
한__01,MM
달__05,NNB
고민하,VV
여서,EC
준비하,VV
ㄴ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
농담__010000,NNG
이,VCP
고,EC
",",SP
어제__01,MAG
하루__010002,NNG
종일__010000,NNG
고민하,VV
여서,EC
사__000100,VV
ㄴ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
와__02,IC
",",SP
이거__01,NP
내__04,NP
가,JKS
진짜__000100,NNG
갖__010200,VV
고,EC
싶,VX
은,ETM
넥타,NNG
이,VCP
었,EP
는데,EF
.,SF
내일__000101,NNG
중요하__020000,VA
ㄴ,ETM
발표__010000,NNG
가,JKS
있__010302,VA
는데,EC
이거__01,NP
하__010101,VV
고,EC
가__010501,VV
아야,EC
하__01,VX
겠,EP
어,EF
.,SF
역시__01,MAG
너__01,NP
ㄴ,JX
최고__020002,NNG
이,VCP
야,EF
.,SF
역시__01,MAG
나__03,NP
밖에,JX
없__010106,VA
지,EF
?,SF
이제__01,MAG
맛있,VA
는,ETM
것__01,NNB
사__000100,VV
아,EC
주__01,VX
어,EF
.,SF
그래__01,IC
너__01,NP
먹__020101,VV
고,EC
싶,VX
은,ETM
것__01,NNB
다__03,MAG
먹__020101,VV
어,EF
.,SF
다__03,MAG
사__000100,VV
아,EC
주__01,VX
ㄹ게,EF
.,SF
나__03,NP
의,JKG
생일__020000,NNG
이,VCP
니까,EC
내__04,NP
가,JKS
한턱,NNG
내__020206,VV
ㄹ게,EF
.,SF
진짜__000100,NNG
?,SF
좋__010201,VA
아,EC
",",SP
빨리,MAG
가__010501,VV
자,EF
.,SF
따르__010202,VV
아,EC
하__010101,VV
여,EC
보__01,VX
세요,EF
.,SF
피터,NNP
",",SP
오늘__000101,NNG
생일__020000,NNG
이,VCP
지,EF
?,SF
축하하,VV
여,EF
.,SF
이것,NP
ㄴ,JX
내__04,NP
가,JKS
준비하,VV
ㄴ,ETM
작__010001,VA
은,ETM
선물__030000,NNG
이,VCP
야,EF
.,SF
와__02,IC
",",SP
역시__01,MAG
너__01,NP
밖__000001,NNG
에,JKB
없__010103,VA
어,EF
.,SF
민수__99,NNP
야,JKV
고맙__010000,VA
어,EC
",",SP
선물__030000,NNG
풀__000101,VV
어,EC
보__01,VX
아도,EC
되__010401,VV
어,EF
?,SF
그럼__01,MAJ
.,SF
내__04,NP
가,JKS
한__01,MM
달__05,NNB
고민하,VV
여서,EC
준비하,VV
ㄴ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
농담__010000,NNG
이,VCP
고,EC
",",SP
어제__01,MAG
하루__010002,NNG
종일__010000,NNG
고민하,VV
여서,EC
사__000100,VV
ㄴ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
와__02,IC
",",SP
이거__01,NP
내__04,NP
가,JKS
진짜__000100,NNG
갖__010200,VV
고,EC
싶,VX
은,ETM
넥타,NNG
이,VCP
었,EP
는데,EF
.,SF
내일__000101,NNG
중요하__020000,VA
ㄴ,ETM
발표__010000,NNG
가,JKS
있__010302,VA
는데,EC
이거__01,NP
하__010101,VV
고,EC
가__010501,VV
아야,EC
하__01,VX
겠,EP
어,EF
.,SF
역시__01,MAG
너__01,NP
ㄴ,JX
최고__020002,NNG
이,VCP
야,EF
.,SF
역시__01,MAG
나__03,NP
밖에,JX
없__010106,VA
지,EF
?,SF
이제__01,MAG
맛있,VA
는,ETM
것__01,NNB
사__000100,VV
아,EC
주__01,VX
어,EF
.,SF
그래__01,IC
너__01,NP
먹__020101,VV
고,EC
싶,VX
은,ETM
것__01,NNB
다__03,MAG
먹__020101,VV
어,EF
.,SF
다__03,MAG
사__000100,VV
아,EC
주__01,VX
ㄹ게,EF
.,SF
나__03,NP
의,JKG
생일__020000,NNG
이,VCP
니까,EC
내__04,NP
가,JKS
한턱,NNG
내__020206,VV
ㄹ게,EF
.,SF
진짜__000100,NNG
?,SF
좋__010201,VA
아,EC
",",SP
빨리,MAG
가__010501,VV
자,EF
.,SF
동사__090000,NNG
",",SP
형용사,NNG
-,SO
아,EC
,
어,EC
,
여__070001,NNG
",",SP
평서형,NNG
",",SP
의문형,NNG
(,SS
1,SN
),SS
지금__03,MAG
어디__01,NP
가__010101,VV
아,EF
?,SF
카페,NNG
에,JKB
가__010101,VV
아,EF
.,SF
내일__000101,NNG
시간__040001,NNG
있__010302,VA
어,EF
?,SF
응__01,IC
",",SP
있__010302,VA
어,EF
.,SF
오늘__000101,NNG
은,JX
‘,SS
동사__090000,NNG
형용사,NNG
아__02,IC
,
어,EC
,
여__070001,NNG
’,SS
반말__000001,NNG
을,JKO
배우__010001,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
아__02,IC
,
어,EC
,
열__020101,VV
는,ETM
동사__090000,NNG
와,JC
형용사,NNG
와,JKB
결합하,VV
여,EC
문장__020003,NNG
의,JKG
종결__020001,NNG
에서,JKB
사용하__030001,VV
여요,EF
.,SF
우리__03,NP
는,JX
지금__030000,NNG
까지,JX
문장__020003,NNG
의,JKG
종결__020001,NNG
로,JKB
",",SP
알__000101,VV
아요,EC
,
어요,EC
,
여요__010000,NNG
",",SP
또는,MAG
습니다,EC
,
ㅂ니다,EC
를,JKO
배우__010001,VV
었,EP
어요,EF
.,SF
이러하,VA
ㄴ,ETM
표현__000001,NNG
을,JKO
높이__000104,VV
ㅁ,ETN
표현__000001,NNG
이,VCP
라고,EC
하__010701,VV
여요,EF
.,SF
즉__01,MAG
윗사람__000002,NNG
이나,JC
처음,NNG
만나__000102,VV
ㄴ,ETM
사람__000001,NNG
과,JC
이야기하__000101,VV
ㄹ,ETM
때__010001,NNG
사용하__030001,VV
여요,EF
.,SF
오늘__000101,NNG
배우__010001,VV
는,ETM
아__02,IC
,
어,EC
,
열__020101,VV
는,ETM
반말__000001,NNG
이,VCP
에요,EF
.,SF
반말__000001,NNG
은,JX
친하,VA
ㄴ,ETM
사이__010004,NNG
",",SP
아랫사람__000002,NNG
",",SP
나__03,NP
보다,JKB
나이__010000,NNG
가,JKS
어리__030001,VA
ㄴ,ETM
사람__000001,NNG
에게,JKB
사용하__030001,VV
는,ETM
표현__000001,NNG
이,VCP
에요,EF
.,SF
아주__01,MAG
중요하__020000,VA
ㄴ,ETM
것__01,NNB
은,JX
친하,VA
ㄴ,ETM
사이__010004,NNG
에,JKB
반말__000001,NNG
을,JKO
사용하__030001,VV
ㄴ다라는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
어,EC
",",SP
지금__03,MAG
어디__01,NP
가__010101,VV
아요,EF
?,SF
라고,JKQ
질문하__000001,VV
면,EC
",",SP
카페,NNG
에,JKB
가__010101,VV
아요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
는,ETM
것__01,NNB
을,JKO
우리__03,NP
는,JX
배우__010001,VV
었,EP
어요,EF
.,SF
그런데,MAJ
친하,VA
ㄴ,ETM
사이__010004,NNG
또는,MAG
나이__010000,NNG
가,JKS
나__03,NP
보다,JKB
어리__030001,VA
ㄴ,ETM
사람__000001,NNG
에게,JKB
는,JX
지금__03,MAG
어디__01,NP
가__010101,VV
아요,EF
?,SF
대신__030001,NNG
에,JKB
지금__03,MAG
어디__01,NP
가__010101,VV
아,EF
?,SF
처럼,JKB
요__010000,NNG
를,JKO
빼__010101,VV
고,EC
사용하__030001,VV
여요,EF
.,SF
그리고,MAJ
카페,NNG
에,JKB
가__010101,VV
아요,EF
.,SF
도__110001,NNG
카페,NNG
에,JKB
가__010101,VV
아,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
여요,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
어,EC
내일__000101,NNG
시간__040001,NNG
있__010302,VA
어요,EF
?,SF
대신__030001,NNG
에,JKB
내일__000101,NNG
시간__040001,NNG
있__010302,VA
어,EF
?,SF
이렇,VA
게,EC
질문하__000001,VV
면,EC
대답__000002,NNG
도,JX
네__02,MM
",",SP
있__010302,VA
어요,EF
.,SF
대신__030001,NNG
에,JKB
응__01,IC
",",SP
있__010302,VA
어,EC
가__01,VX
아,EC
되__010401,VV
어요,EF
.,SF
즉__01,MAG
네__01,NP
는,JX
응__01,IC
으로,JKB
말하__000102,VV
면,EC
되__010401,VV
어요,EF
.,SF
앉__000101,VV
다,EC
",",SP
좋__010201,VA
다,EC
처럼,JKB
동사__090000,NNG
",",SP
형용사,NNG
어간__040000,NNG
이,JKS
알__000101,VV
나,EC
오로__88,NNG
끝나__000001,VV
면,EC
앉__000101,VV
아,EC
",",SP
좋아,IC
처럼,JKB
‘,SS
아__02,IC
’,SS
가,JKS
붙__000101,VV
고,EC
",",SP
먹__020101,VV
다,EC
",",SP
늦__000202,VA
다,EC
처럼,JKB
그__01,MM
외__04,NNB
에,JKB
는,JX
‘,SS
먹__020101,VV
어,EC
",",SP
늦__000202,VA
어,EF
’,SS
처럼,JKB
‘,SS
어__02,IC
’,SS
가,JKS
붙__000101,VV
어요,EF
.,SF
그리고,MAJ
하__010101,VV
다,EC
동사__090000,NNG
나,JC
형용사,NNG
는,JX
‘,SS
해__010001,NNG
’,SS
가,JKC
되__010401,VV
어서,EC
공부하,VV
여,EC
",",SP
불편하__010100,VA
여가,EC
되__010401,VV
어요,EF
.,SF
',SS
보__010101,VV
기,ETN
',SS
와,JKB
같이,MAG
알맞,VA
게,EC
쓰__010101,VV
어,EC
보__01,VX
세요,EF
.,SF
보기__010000,NNG
를,JKO
보__010101,VV
세요,EF
.,SF
오늘__000101,NNG
은,JX
한국어,NNP
수업__040001,NNG
이,JKS
없__010103,VA
어요,EF
.,SF
이__05,MM
표현__000001,NNG
을,JKO
친하,VA
ㄴ,ETM
사이__010004,NNG
에,JKB
는,JX
어떻,VA
게,EC
쓸__020001,VV
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
반말__000001,NNG
을,JKO
쓰__030101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
.,SF
어떻,VA
게,EC
하__010900,VV
면,EC
되__010401,VV
어요,EF
?,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
오늘__000101,NNG
은,JX
한국어,NNP
수업__040001,NNG
이,JKS
없__010103,VA
어,EF
.,SF
이렇,VA
게,EC
하__010900,VV
여요,EC
그럼__01,MAJ
미하일,NNP
씨__07,NNB
와,JC
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
1,SN
번__04,NNB
내일__000101,NNG
은,JX
하__010101,VV
ㄹ,ETM
일__010001,NNG
이,JKS
많,VA
아요,EF
.,SF
이__05,MM
표현__000001,NNG
을,JKO
친하,VA
ㄴ,ETM
사람__000001,NNG
에게,JKB
어떻,VA
게,EC
쓸__020001,VV
ㄹ까,EC
요,JX
?,SF
반말__000001,NNG
로,JKB
미하일,NNP
씨__07,NNB
가,JKS
한__01,MM
번__04,NNB
바꾸__000301,VV
어,EC
보__01,VX
세요,EF
.,SF
내일__000101,NNG
은,JX
하__010101,VV
ㄹ,ETM
일__010001,NNG
이,JKS
많,VA
아,EF
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
내일__000101,NNG
은,JX
하__010101,VV
ㄹ,ETM
일__010001,NNG
이,JKS
많,VA
아,EF
.,SF
이렇,VA
게,EC
쓰__010101,VV
면,EC
되__010401,VV
어요,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
2,SN
번__04,NNB
을,JKO
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
생일__020000,NNG
을,JKO
축하하,VV
여요,EF
.,SF
이__05,MM
표현__000001,NNG
을,JKO
친하,VA
ㄴ,ETM
사람__000001,NNG
에게,JKB
반말__000001,NNG
로,JKB
어떻,VA
게,EC
쓸__020001,VV
ㄹ까,EC
요,JX
?,SF
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
생일__020000,NNG
을,JKO
축하하,VV
여,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
생일__020000,NNG
을,JKO
축하하,VV
여요,EF
.,SF
늘__010002,VV
ㄴ,ETM
생일__020000,NNG
을,JKO
축하하,VV
여,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
면,EC
되__010401,VV
어요,EF
.,SF
3,SN
번__04,NNB
",",SP
오늘__000101,NNG
은,JX
다른,MM
약속,NNG
이,JKS
있__010302,VA
어요,EF
.,SF
이__05,MM
표현__000001,NNG
을,JKO
친하,VA
ㄴ,ETM
사람__000001,NNG
에게,JKB
하__010101,VV
는,ETM
표현__000001,NNG
으로,JKB
바꾸__000301,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
미하일,NNP
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
세요,EF
.,SF
오늘__000101,NNG
은,JX
다른,MM
약속,NNG
이,JKS
있__010302,VA
어,EF
.,SF
아주__01,MAG
잘__02,MAG
하__010101,VV
였,EP
어요,EF
.,SF
오늘__000101,NNG
은,JX
다른,MM
약속,NNG
이,JKS
있__010302,VA
어,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
면,EC
되__010401,VV
어요,EF
.,SF
아주__01,MAG
좋__010201,VA
아요,EF
.,SF
연습__030000,NNG
2,SN
번__04,NNB
을,JKO
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
이__05,MM
대화__060000,NNG
는,JX
우리__03,NP
가,JKS
앞__000001,NNG
에서,JKB
배우__010001,VV
ㄴ,ETM
적__03,NNB
이,JKS
있__010302,VA
어요,EF
.,SF
우리__03,NP
는,JX
이__05,MM
대화__060000,NNG
를,JKO
반말__000001,NNG
로,JKB
바꾸__000301,VV
어,EC
보__01,VX
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
먼저,MAG
",",SP
대화__060000,NNG
를,JKO
한__01,MM
번__04,NNB
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
유나,NNP
",",SP
미하일,NNP
씨__07,NNB
가,JKS
제임스__99,NNP
로,JKB
읽__000102,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
이__05,MM
카페,NNG
분위기__000002,NNG
가,JKS
좋__010201,VA
아요,EF
.,SF
카페,NNG
에서,JKB
일하,VV
거나,EC
공부하,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
많,VA
네,EC
요,JX
.,SF
네__03,IC
",",SP
저__03,NP
도,JX
여기__01,NP
공부하,VV
러,EC
가끔,MAG
오__010202,VV
아요,EF
.,SF
카페,NNG
가,JKS
커피__000002,NNG
마시__000001,VV
면서,EC
이야기하__000101,VV
는,ETM
곳__010001,NNG
이,VCP
ㄴ데,EC
요즘,NNG
대학생,NNG
들__09,XSN
은,JX
카페,NNG
에서,JKB
공부__010000,NNG
를,JKO
많이,MAG
하__010101,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
그런__01,MM
것__01,NNB
같__000400,VA
아요,EF
.,SF
아__02,IC
",",SP
제__01,NP
가,JKS
오늘__000101,NNG
커피__000002,NNG
살__010302,VV
게요,EF
.,SF
고맙__010000,VA
어요,EF
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
그럼__01,MAJ
",",SP
이제__01,MAG
다시__01,MAG
반말__000001,NNG
로,JKB
바꾸__000301,VV
어,EC
보__01,VX
아요,EF
.,SF
한__01,MM
번__04,NNB
읽__000102,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
이__05,MM
카페,NNG
분위기__000002,NNG
가,JKS
좋__010101,VA
아,EF
.,SF
카페,NNG
에서,JKB
일하,VV
거나,EC
공부하,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
많,VA
네,EF
.,SF
응__01,IC
",",SP
나__03,NP
도,JX
여기__01,NP
공부하,VV
러,EC
가끔,MAG
오__010202,VV
아,EF
.,SF
카페,NNG
가,JKS
커피__000002,NNG
마시__000001,VV
면서,EC
이야기하__000101,VV
는,ETM
곳__010001,NNG
이,VCP
ㄴ데,EC
요즘,NNG
대학생,NNG
들__09,XSN
은,JX
카페,NNG
에서,JKB
공부__010000,NNG
를,JKO
많이,MAG
하__010101,VV
는,ETM
것__01,NNB
같__000400,VA
아,EF
.,SF
그런__01,MM
것__01,NNB
같__000400,VA
아,EF
.,SF
아__02,IC
",",SP
내__04,NP
가,JKS
오늘__000101,NNG
커피__000002,NNG
살__010302,VV
게,EF
.,SF
고맙__010000,VA
어,EF
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
동사__090000,NNG
",",SP
형용사,NNG
-,SO
아,EC
,
어,EC
,
여__070001,NNG
",",SP
평서형,NNG
",",SP
의문형,NNG
(,SS
2,SN
),SS
민수__02,NNP
",",SP
지나__000100,VV
ㄴ,ETM
주말__020000,NNG
에,JKB
뭐,NP
하__010101,VV
였,EP
어,EF
?,SF
친구__020001,NNG
와,JKB
같이,MAG
영화__010000,NNG
보__010101,VV
았,EP
어,EF
.,SF
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
?,SF
내일__000101,NNG
은,JX
집__010003,NNG
에서,JKB
쉬__030101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
오늘,MAG
두__01,MM
번째,NNB
문법__010000,NNG
은,JX
동사__090000,NNG
",",SP
형용사,NNG
아__02,IC
,
어,EC
,
여__070001,NNG
평서형,NNG
",",SP
의문형,NNG
이,VCP
에요,EF
.,SF
우리__03,NP
는,JX
앞__000001,NNG
에서,JKB
현재형,NNG
이,VCP
ㄹ,ETM
때__010001,NNG
반말__000001,NNG
을,JKO
배우__010001,VV
었,EP
어요,EF
.,SF
이번__010000,NNG
에,JKB
는,JX
과거__030001,NNG
이,VCP
ㄹ,ETM
때__010001,NNG
",",SP
그리고,MAJ
미래__020001,NNG
일__010001,NNG
때__010001,NNG
는,JX
어떻,VA
게,EC
쓸__020001,VV
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
과거__030001,NNG
이,VCP
ㄹ,ETM
때__010001,NNG
는,JX
?,SF
았,EP
어,EC
,
었,EP
어,EC
,
이,VCP
었,EP
어,EC
를,JKO
쓰__030203,VV
어요,EF
.,SF
그리고,MAJ
미래__020001,NNG
에,JKB
는,JX
동사__090000,NNG
",",SP
형용사,NNG
어간__040000,NNG
에,JKB
받침__000001,NNG
이,JKS
있__010302,VA
시,EP
면__050004,NNG
‘,SS
을,JKO
것__01,NNB
이,VCP
야,EC
",",SP
받침__000001,NNG
이,JKS
없__010103,VA
으면,EF
’,SS
ㄹ__010000,NNG
것__01,NNB
이,VCP
야,EF
‘,SS
가__88,NNG
되__010401,VV
어요,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
어,EC
",",SP
민수__99,NNP
씨__07,NNB
",",SP
지나__000100,VV
ㄴ,ETM
주말__020000,NNG
에,JKB
뭐,NP
하__010101,VV
였,EP
어요,EF
?,SF
늘__010002,VV
ㄴ,ETM
민수__02,NNP
",",SP
지나__000100,VV
ㄴ,ETM
주말__020000,NNG
에,JKB
뭐,NP
하__010101,VV
였,EP
어,EF
?,SF
가,JKC
되__010401,VV
어요,EF
.,SF
대답__000002,NNG
으로,JKB
는,JX
친구__020001,NNG
와,JKB
같이,MAG
영화__010000,NNG
보__010101,VV
았,EP
어요,EF
.,SF
이렇,VA
게,EC
대답하__000002,VV
면,EC
반말__000001,NNG
로,JKB
쓰__010101,VV
ㄹ,ETM
때__010001,NNG
는,JX
친구__020001,NNG
와,JKB
같이,MAG
영화__010000,NNG
보__010101,VV
았,EP
어,EF
.,SF
이렇,VA
게,EC
하__010900,VV
면,EC
되__010401,VV
어요,EF
.,SF
그리고,MAJ
",",SP
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
?,SF
이런__01,MM
질문__000001,NNG
에,JKB
는,JX
반말__000001,NNG
을,JKO
어떻,VA
게,EC
쓰__010102,VV
면,EC
되__010401,VV
ㄹ까,EC
요,JX
?,SF
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
?,SF
이렇,VA
게,EC
쓰__030101,VV
면,EC
되__010401,VV
어요,EF
.,SF
내일__000101,NNG
은,JX
집__010003,NNG
에서,JKB
쉬__030101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
이것,NP
도,JX
내일,MAG
집__010003,NNG
에서,JKB
쉬__030101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
가__010101,VV
아,EC
되__010401,VV
어요,EF
.,SF
여기__01,NP
서,JKB
내일__000101,NNG
은,JX
집__010003,NNG
에서,JKB
쉬__030101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
이렇,VA
게,EC
쓰__010101,VV
어도,EC
되__010401,VV
죠,EF
.,SF
그래서,MAJ
내일__000101,NNG
은,JX
집__010003,NNG
에서,JKB
쉬__030101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
늘__010002,VV
ㄴ,ETM
내일__000101,NNG
은,JX
집__010003,NNG
에서,JKB
쉬__030101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
이렇,VA
게,EC
쓰__010101,VV
면,EC
되__010401,VV
어요,EF
.,SF
',SS
보__010101,VV
기,ETN
',SS
와,JKB
같이,MAG
반말__000001,NNG
로,JKB
바꾸__000301,VV
어,EC
보__01,VX
세요,EF
.,SF
보기__010000,NNG
를,JKO
보__010101,VV
세요,EF
.,SF
제__01,NP
가,JKS
빌리__000100,VV
어,EC
주__010101,VV
ㄴ,ETM
책__010002,NNG
다__03,MAG
읽__000102,VV
었,EP
어요,EF
?,SF
이렇,VA
게,EC
질문하__000001,VV
였,EP
어요,EF
.,SF
이것,NP
을,JKO
반말__000001,NNG
로,JKB
바꾸__000301,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
제__21,XPN
가__010101,VV
는,ETM
내__020303,VV
ㄴ가,EC
로,JKB
바꾸__000101,VV
어야,EC
하__01,VX
여요,EF
.,SF
그리고,MAJ
빌리__000100,VV
어,EC
주__010101,VV
ㄴ,ETM
책__010002,NNG
다__03,MAG
읽__000102,VV
었,EP
어요,EF
?,SF
는,JX
빌리__000100,VV
어,EC
주__010101,VV
ㄴ,ETM
책__010002,NNG
다__03,MAG
읽__000102,VV
었,EP
어,EF
?,SF
가__010101,VV
아,EC
되__010401,VV
어요,EF
.,SF
그래서,MAJ
내__04,NP
가,JKS
빌리__000100,VV
어,EC
주__010101,VV
ㄴ,ETM
책__010002,NNG
다__03,MAG
읽__000102,VV
었,EP
어,EF
?,SF
이렇,VA
게,EC
반말__000002,NNG
을,JKO
하__010101,VV
면,EC
되__010401,VV
어요,EF
.,SF
자__04,IC
",",SP
그럼__01,MAJ
1,SN
번__04,NNB
부터,JX
여러분,NP
이,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
1,SN
번__04,NNB
을,JKO
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
세요,EF
.,SF
어제__01,MAG
피곤하,VA
여서,EC
일찍,MAG
자__010100,VV
았,EP
어,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
어제__01,MAG
피곤하,VA
여서,EC
일찍,MAG
자__010100,VV
았,EP
어요,EF
.,SF
이__05,MM
표현__000001,NNG
은,JX
반말__000001,NNG
로,JKB
바꾸__000101,VV
면,EC
어제__01,MAG
피곤하,VA
여서,EC
일찍,MAG
자__010100,VV
았,EP
어,EF
.,SF
이렇,VA
게,EC
되__010401,VV
어요,EF
.,SF
그럼__01,MAJ
2,SN
번__04,NNB
을,JKO
미하일,NNP
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
세요,EF
.,SF
내일__000101,NNG
은,JX
친구__020001,NNG
와,JC
등산__000001,NNG
가__010501,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
내일__000101,NNG
은,JX
친구__020001,NNG
와,JC
등산__000001,NNG
가__010501,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
이__05,MM
표현__000001,NNG
을,JKO
반말__000001,NNG
로,JKB
바꾸__000101,VV
면,EC
내일__000101,NNG
은,JX
친구__020001,NNG
와,JC
등산__000001,NNG
가__010501,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
면,EC
되__010401,VV
어요,EF
.,SF
그럼__01,MAJ
3,SN
번__04,NNB
을,JKO
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
3,SN
