0,1
문법__010000,NNG
표현__000001,NNG
이,JKS
나오__000101,VV
ㅂ니다,EF
.,SF
뭐,NP
하__010101,VV
여요,EF
?,SF
식당__000002,NNG
에서,JKB
점심__000001,NNG
을,JKO
먹__020101,VV
어요,EF
.,SF
페이,NNG
씨__07,NNB
도,JX
빨리,MAG
오__010101,VV
세요,EF
.,SF
첫,MM
번째,NNB
표현__000001,NNG
을,JKO
살펴보__000003,VV
ㅂ시다,EF
.,SF
‘,SS
뭐,IC
’,SS
는,JX
‘,SS
무엇,NP
’,SS
의,JKG
줄임말,NNG
이,VCP
ㅂ니다,EF
.,SF
‘,SS
무엇,NP
’,SS
은,JX
영어__02,NNP
로,JKB
‘,SS
what,SL
’,SS
의,JKG
의미__020002,NNG
를,JKO
가지__000200,VV
는,ETM
의문__020000,NNG
대명사__020001,NNG
이,VCP
ㅂ니다,EF
.,SF
사물__100002,NNG
이나,JC
대상__110001,NNG
에,JKB
대하__020003,VV
여,EC
질문하__000001,VV
ㄹ,ETM
때__010001,NNG
사용하__030001,VV
ㅂ니다,EF
.,SF
이것,NP
은,JX
무엇,NP
이,VCP
에요,EF
?,SF
지금__03,MAG
무엇,NP
을,JKO
하__010101,VV
여요,EF
?,SF
‘,SS
무엇,NP
’,SS
은,JX
구어체,NNG
에서,JKB
‘,SS
뭐,IC
’,SS
로,JKB
자주__01,MAG
사용되__000001,VV
ㅂ니다,EF
.,SF
이것,NP
ㄴ,JX
뭐,NP
이,VCP
에요,EF
?,SF
지금__03,MAG
뭐,NP
하__010101,VV
여요,EF
?,SF
‘,SS
하__010101,VV
여요,EF
’,SS
는,JX
‘,SS
하__010101,VV
다,EF
’,SS
의,JKG
어간__040000,NNG
에,JKB
‘,SS
-,SO
아요,EC
,
어요,EF
’,SS
가,JKS
결합하,VV
ㄴ,ETM
말__010010,NNG
이,VCP
ㅂ니다,EF
.,SF
이__05,MM
‘,SS
-,SO
아요,EC
,
어요,EF
’,SS
are,SL
ending,SL
expressing,SL
at,SL
informal,SL
situations,SL
.,SF
‘,SS
알__000101,VV
아요,EC
,
어요,EF
’,SS
는,JX
동사__090000,NNG
에,JKB
붙__000101,VV
어,EC
어떤,MM
대상__110001,NNG
이나,JC
일__010001,NNG
의,JKG
현재__02,MAG
동작__030001,NNG
",",SP
상태__010001,NNG
를,JKO
나타내__000300,VV
ㅂ니다,EF
.,SF
그런데,MAJ
‘,SS
-,SO
아요,EC
,
어요,EF
’,SS
는,JX
앞__000001,NNG
에,JKB
오__010101,VV
는,ETM
동사__090000,NNG
의,JKG
형태__000001,NNG
에,JKB
따르__010202,VV
아,EC
3,SN
가지__04,NNB
로,JKB
활용__000001,NNG
되,XSV
ㅂ니다,EF
.,SF
여기__01,NP
그림__010001,NNG
을,JKO
보__010101,VV
세요,EF
.,SF
첫째,NR
",",SP
‘,SS
가__010101,VV
다,EF
’,SS
와,JC
오__010101,VV
다,EF
‘,SS
같__000202,VA
은,ETM
동사__090000,NNG
의,JKG
어간__040000,NNG
(,SS
stem,SL
),SS
의,JKG
마지막,NNG
음절__000001,NNG
에,JKB
모음__020000,NNG
’,SS
ㅏ,NNG
‘,SS
또는,MAG
’,SS
ㅗ,NNG
‘,SS
가__88,NNG
있__010302,VA
으면,EC
’,SS
알__000101,VV
아요,EF
‘,SS
가__88,NNG
붙__000101,VV
습니다,EF
.,SF
가요__020001,NNG
오__010101,VV
아요,EC
둘째,NR
",",SP
‘,SS
먹__020101,VV
다,EF
.,SF
",",SP
마시__000001,VV
다,EF
.,SF
’,SS
와,JKB
같이,MAG
어간__040000,NNG
마지막,NNG
음절__000001,NNG
이,JKS
‘,SS
ㅏ,NNG
",",SP
ㅗ,NNG
’,SS
가,JKC
아니,VCN
ㄴ,ETM
나머지__000001,NNG
모음__020000,NNG
이,VCP
ㄴ,ETM
경우__030002,NNG
에,JKB
는,JX
‘,SS
어요,EF
.,SF
’,SS
를,JKO
붙이__000101,VV
ㅂ니다,EF
.,SF
먹__020101,VV
어요,EC
말__03,VX
셔요,EC
셋째,NR
",",SP
‘,SS
하__010101,VV
다,EF
’,SS
처럼,JKB
어간__040000,NNG
의,JKG
마지막,NNG
음절__000001,NNG
이,JKS
‘,SS
하__03,IC
-,SO
’,SS
이,VCP
면,EC
‘,SS
하__010101,VV
여요,EF
’,SS
가,JKC
되__010401,VV
ㅂ니다,EF
.,SF
하__010101,VV
여요,EC
어떻,VA
게,EC
모양__020001,NNG
이,JKS
달라지,VV
는지,EC
알__000101,VV
시,EP
겠,EP
어요,EF
?,SF
그럼__01,MAJ
연습하__030000,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
‘,SS
보다__02,MAG
’,SS
는,JX
어간__040000,NNG
의,JKG
마지막,NNG
음절__000001,NNG
모음__020000,NNG
이,JKS
’,SS
ㅗ,NNG
’,SS
이,VCP
ㅂ니다,EF
.,SF
그럼__01,MAJ
‘,SS
-,SO
아요,EC
,
어요,EF
’,SS
중__04,NNB
뭐,NP
가,JKS
연결되__000001,VV
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
‘,SS
알__000101,VV
아요,EF
’,SS
가,JKS
연결되__000001,VV
ㅂ니다,EF
.,SF
‘,SS
보다__02,MAG
’,SS
의,JKG
어간__040000,NNG
에,JKB
‘,SS
알__000101,VV
아요,EF
’,SS
가,JKS
연결되__000001,VV
면,EC
‘,SS
보__010101,VV
아요,EF
’,SS
가,JKC
되__010401,VV
ㅂ니다,EF
.,SF
다음__010004,NNG
으로,JKB
‘,SS
읽__000102,VV
다,EF
’,SS
이,VCP
ㅂ니다,EF
.,SF
‘,SS
읽__000102,VV
다,EF
’,SS
는,JX
어간__040000,NNG
의,JKG
마지막,NNG
음절__000001,NNG
모음__020000,NNG
이,JKS
’,SS
ㅗ,NNG
’,SS
나,JC
‘,SS
ㅏ,NNG
’,SS
가,JKC
아니,VCN
ㅂ니다,EF
.,SF
‘,SS
어요,EF
’,SS
가,JKS
연결되__000001,VV
ㅂ니다,EF
.,SF
‘,SS
읽__000102,VV
다,EF
’,SS
의,JKG
어간__040000,NNG
에,JKB
‘,SS
어요,EF
’,SS
가,JKS
연결되__000001,VV
면,EC
‘,SS
읽__000102,VV
어요,EF
’,SS
가,JKC
되__010401,VV
ㅂ니다,EF
.,SF
다음__010004,NNG
으로,JKB
‘,SS
쇼핑하,VV
다,EF
’,SS
이,VCP
ㅂ니다,EF
.,SF
쇼핑하,VV
다,EF
’,SS
는,JX
어간__040000,NNG
의,JKG
마지막,NNG
음절__000001,NNG
이,JKS
‘,SS
하__03,IC
’,SS
로,JKB
끝나__000001,VV
ㅂ니다,EF
.,SF
그럼__01,MAJ
‘,SS
쇼핑,NNG
하__010101,VV
여요,EF
’,SS
가,JKC
되__010401,VV
ㅂ니다,EF
.,SF
한국어,NNP
의,JKG
동사__090000,NNG
는,JX
인칭,NNG
에,JKB
따르__010202,VV
아,EC
변하,VV
지,EC
않,VX
습니다,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
면,EC
동사__090000,NNG
‘,SS
가요__020001,NNG
’,SS
를,JKO
보__010101,VV
ㅂ시다,EF
.,SF
주어__010001,NNG
가,JKS
1,SN
인칭,NNG
이든지,JX
2,SN
인칭,NNG
이든지,JX
3,SN
인칭,NNG
이든지,JX
‘,SS
가요__020001,NNG
’,SS
이,VCP
ㅂ니다,EF
.,SF
저__03,NP
는,JX
가요__020001,NNG
.,SF
다니엘__03,NNP
이,JKS
가요__020001,NNG
.,SF
의문문,NNG
이,VCP
ㄹ,ETM
때__010001,NNG
는,JX
형태__000001,NNG
는,JX
같__000400,VA
습니다,EF
.,SF
다만__01,MAG
",",SP
끝__010001,NNG
을,JKO
올리__010102,VV
어,EC
발음하__010000,VV
여,EC
주__01,VX
면,EC
되__010401,VV
ㅂ니다,EF
.,SF
다니엘__02,NNP
씨__07,NNB
가,JKS
가__010101,VV
아요,EF
?,SF
동생__010001,NNG
이,JKS
책__010002,NNG
을,JKO
읽__000102,VV
어요,EF
?,SF
페이,NNG
씨__07,NNB
가,JKS
일하,VV
여요,EF
?,SF
두__01,MM
번째,NNB
표현__000001,NNG
을,JKO
보__010101,VV
겠,EP
습니다,EF
.,SF
‘,SS
-,SO
에서,JKB
’,SS
는,JX
명사__030000,NNG
뒤__010002,NNG
에,JKB
붙__000101,VV
어,EC
동작__030001,NNG
이,JKS
이루어지__000101,VV
는,ETM
장소__050000,NNG
를,JKO
나타내__000300,VV
ㅂ니다,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
면,EC
",",SP
식당__000002,NNG
에서,JKB
영화관__010000,NNG
에서,JKB
공원__030000,NNG
에서,JKB
집__010003,NNG
에서,JKB
‘,SS
을,JKO
,
를,JKO
’,SS
은,JX
명사__030000,NNG
뒤__010002,NNG
에,JKB
붙__000204,VV
어서,EC
그__01,MM
명사__030000,NNG
가,JKS
동사__090000,NNG
의,JKG
목적어,NNG
이,VCP
ㅁ,ETN
을,JKO
나타내__000200,VV
는,ETM
조사__300000,NNG
이,VCP
ㅂ니다,EF
.,SF
명사__030000,NNG
가,JKS
자음__010000,NNG
으로,JKB
끝나__000001,VV
면,EC
‘,SS
-,SO
을,JKO
’,SS
",",SP
명사__030000,NNG
가,JKS
모음__020000,NNG
으로,JKB
끝나__000001,VV
면,EC
‘,SS
를,JKO
’,SS
이,JKS
결합,NNG
하,XSV
ㅂ니다,EF
.,SF
다음__010004,NNG
예__080001,NNG
를,JKO
보__010101,VV
세요,EF
.,SF
‘,SS
점심__000001,NNG
’,SS
은,JX
자음__010000,NNG
으로,JKB
끝나__000001,VV
니까,EC
‘,SS
을,JKO
’,SS
이,JKS
붙__000101,VV
습니다,EC
‘,SS
영화__010000,NNG
’,SS
는,JX
모음__020000,NNG
으로,JKB
끝나__000001,VV
니까,EC
‘,SS
를,JKO
’,SS
이,JKS
붙__000101,VV
습니다,EF
.,SF
그럼__01,MAJ
‘,SS
음악__010000,NNG
’,SS
뒤__010002,NNG
에,JKB
는,JX
무엇,NP
이,JKS
붙__000101,VV
을까,EC
요,JX
?,SF
네__03,IC
",",SP
‘,SS
을,JKO
’,SS
이,JKS
붙__000101,VV
습니다,EF
.,SF
그리고,MAJ
‘,SS
커피__000002,NNG
’,SS
뒤__010002,NNG
에,JKB
는,JX
‘,SS
를,JKO
’,SS
이,JKS
붙__000101,VV
습니다,EF
.,SF
목적어,NNG
뒤__010002,NNG
에,JKB
는,JX
그__01,MM
명사__030000,NNG
가,JKS
하__010101,VV
는,ETM
행동__000001,NNG
이,JKS
제시__020001,NNG
되,XSV
ㅂ니다,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
어,EC
‘,SS
점심__000001,NNG
을,JKO
먹__020101,VV
어요,EF
’,SS
",",SP
‘,SS
책__010002,NNG
을,JKO
읽__000102,VV
어요,EF
’,SS
",",SP
‘,SS
영화__010000,NNG
를,JKO
보__010102,VV
아요,EF
’,SS
",",SP
‘,SS
커피__000002,NNG
를,JKO
마시__000001,VV
어요,EF
’,SS
라고,JKQ
말하__000102,VV
ㅂ니다,EF
.,SF
그런데,MAJ
구어체,NNG
에서,JKB
는,JX
일반적__000001,NNG
으로,JKB
‘,SS
을,JKO
,
를,JKO
’,SS
을,JKO
생략하,VV
고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
점심__000001,NNG
먹__020101,VV
어요,EF
.,SF
영화__010000,NNG
보__010101,VV
아요,EF
.,SF
책__010002,NNG
읽__000102,VV
어요,EF
.,SF
커피__000002,NNG
마시__000001,VV
어요,EF
.,SF
이__05,MM
외__04,NNB
에,JKB
도,JX
‘,SS
명사__06,NNP
,
,SW
하__010101,VV
다,EF
’,SS
로,JKB
끝나__000001,VV
는,ETM
동사__090000,NNG
들__09,XSN
이,JKS
있__010302,VA
습니다,EF
.,SF
이__05,NP
들__09,XSN
은,JX
명사__030000,NNG
와,JC
‘,SS
하__010101,VV
다,EF
’,SS
가,JKS
분리되,VV
어,EC
사용되__000001,VV
기,ETN
도,JX
하__01,VX
ㅂ니다,EF
.,SF
일__010001,NNG
을,JKO
하__010101,VV
여요,EC
공부__010000,NNG
를,JKO
하__010101,VV
여요,EC
쇼핑,NNG
을,JKO
하__010101,VV
여요,EC
환전__010001,NNG
을,JKO
하__010101,VV
여요,EC
운동__020002,NNG
을,JKO
하__010101,VV
여요,EC
일반적__000001,NNG
으로,JKB
동작__030001,NNG
과,JC
장소__050000,NNG
는,JX
한__01,MM
문장__020003,NNG
에,JKB
제시__020001,NNG
되,XSV
ㅂ니다,EF
.,SF
그러면,MAJ
어디__01,NP
에서,JKB
무엇,NP
을,JKO
하__010101,VV
는지,EC
표현하,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
‘,SS
식당__000002,NNG
에서,JKB
점심__000001,NNG
을,JKO
먹__020101,VV
어요,EF
.,SF
’,SS
",",SP
‘,SS
영화관__010000,NNG
에서,JKB
영화__010000,NNG
를,JKO
보__010102,VV
아요,EF
.,SF
’,SS
라고,JKQ
말하__000102,VV
ㅂ니다,EF
.,SF
식당__000002,NNG
에서,JKB
점심__000001,NNG
을,JKO
먹__020101,VV
어요,EC
영화관__010000,NNG
에서,JKB
영화__010000,NNG
를,JKO
보__010102,VV
아요,EF
.,SF
카페,NNG
에서,JKB
커피__000002,NNG
를,JKO
마시__000001,VV
어요,EF
.,SF
공원__030000,NNG
에서,JKB
책__010002,NNG
을,JKO
읽__000102,VV
어요,EF
.,SF
세__01,MM
번째,NNB
표현__000001,NNG
을,JKO
살펴보__000003,VV
겠,EP
습니다,EF
.,SF
‘,SS
도__100002,NNG
’,SS
is,SL
attached,SL
to,SL
a,SL
noun,SL
",",SP
meaning,SL
‘,SS
also,SL
",",SP
too,SL
’,SS
in,SL
English,SL
.,SF
다음__010004,NNG
의,JKG
문장__020003,NNG
을,JKO
통하__000704,VV
여,EC
의미__020001,NNG
를,JKO
좀__02,MAG
더__01,MAG
확실히,MAG
알__000101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
을,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
다니엘__02,NNP
씨__07,NNB
가,JKS
오__010501,VV
아요,EF
.,SF
페이,NNG
씨__07,NNB
도,JX
오__010101,VV
아요,EF
.,SF
공원__030000,NNG
에서,JKB
산책,NNG
을,JKO
하__010101,VV
여요,EF
.,SF
운동__020001,NNG
도,JX
하__010101,VV
여요,EF
.,SF
학교,NNG
에서,JKB
공부하,VV
여요,EF
.,SF
집__010003,NNG
에서,JKB
도,JX
공부하,VV
여요,EF
.,SF
‘,SS
오__010101,VV
시,EP
어요,EF
’,SS
는,JX
‘,SS
오__010101,VV
다,EF
’,SS
에,JKB
‘,SS
-,SO
세__030101,VA
어요,EF
’,SS
가,JKS
결합하,VV
ㄴ,ETM
말__010010,NNG
이,VCP
ㅂ니다,EF
.,SF
‘,SS
으세요,EC
,
세__030101,VA
어요,EF
’,SS
는,JX
동사__090000,NNG
의,JKG
어간__040000,NNG
에,JKB
붙__000101,VV
어,EC
상대방__020000,NNG
에게,JKB
공손하,VA
게,EC
어떤,MM
행동__000001,NNG
을,JKO
하__010101,VV
ㄹ,ETM
것__01,NNB
을,JKO
부탁하,VV
거나,EC
요청하,VV
ㄹ,ETM
때__010001,NNG
사용하__030001,VV
ㅂ니다,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
어,EC
",",SP
동사__090000,NNG
',SS
읽__000102,VV
다,EF
',SS
의,JKG
어간__040000,NNG
에,JKB
받침__000001,NNG
이,JKS
있__010302,VA
기,ETN
때문,NNB
에,JKB
',SS
읽__000102,VV
다,EF
',SS
를,JKO
‘,SS
으세요,EF
’,SS
로,JKB
사용하__030001,VV
지만,EC
",",SP
동사__090000,NNG
',SS
읽__000102,VV
다,EF
',SS
의,JKG
어간__040000,NNG
은,JX
모음__020000,NNG
으로,JKB
끝나__000001,VV
기,ETN
때문,NNB
에,JKB
‘,SS
오__010101,VV
다,EF
’,SS
를,JKO
‘,SS
세__030101,VA
어요,EF
’,SS
로,JKB
사용하__030001,VV
ㄴ다,EF
.,SF
',SS
하__010101,VV
다,EF
',SS
로,JKB
끝나__000001,VV
는,ETM
어간__040000,NNG
에,JKB
는,JX
',SS
하__010101,VV
세요,EF
',SS
로,JKB
바뀌__000301,VV
ㅂ니다,EF
.,SF
읽__000102,VV
으세,EC
요,JX
오__010101,VV
세요,EC
공부하,VV
세요,EC
우리__03,NP
가,JKS
배우__010001,VV
ㄴ,ETM
것__01,NNB
을,JKO
연습하__030000,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
여기__01,NP
는,JX
식당__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
Cafeteria,SL
를,JKO
한국어,NNP
로,JKB
‘,SS
식당__000002,NNG
’,SS
이라고,JKQ
하__010101,VV
ㅂ니다,EF
.,SF
식당__000002,NNG
에서,JKB
이__05,MM
사람__000007,NNG
은,JX
무엇,NP
을,JKO
하__010101,VV
고,EC
있__01,VX
나,EC
요,JX
?,SF
네__03,IC
",",SP
그렇__000001,VA
지요,EF
.,SF
이__05,MM
사람__000001,NNG
은,JX
밥__010002,NNG
을,JKO
먹__020101,VV
어요,EF
.,SF
한국어,NNP
로,JKB
‘,SS
식당__000002,NNG
에서,JKB
밥__010002,NNG
을,JKO
먹__020101,VV
어요,EF
’,SS
라고,JKQ
하__010101,VV
ㅂ니다,EF
.,SF
이제__01,MAG
그림__010001,NNG
을__010001,NNG
보__010101,VV
고,EC
장소__050000,NNG
와,JC
행동__000001,NNG
을,JKO
파악하__000002,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
그리고,MAJ
방금__01,MAG
하__010101,VV
ㄴ,ETM
것__01,NNB
처럼,JKB
문장__020003,NNG
을,JKO
만들__000101,VV
십시오,EF
.,SF
카페,NNG
에서,JKB
커피__000002,NNG
를,JKO
마시__000001,VV
어요,EF
.,SF
공원__030000,NNG
에서,JKB
운동__020001,NNG
을,JKO
하__010101,VV
여요,EF
.,SF
도서관,NNG
에서,JKB
책__010002,NNG
을,JKO
읽__000102,VV
어요,EF
.,SF
영화관__010000,NNG
에서,JKB
영화__010000,NNG
를,JKO
보__010102,VV
아요,EF
.,SF
지금__030000,NNG
까지,JX
우리__03,NP
는,JX
누구,NP
가,JKS
어떤,MM
행동__000001,NNG
을,JKO
하__010101,VV
는지,EC
그__01,MM
행동__000001,NNG
을,JKO
어디__01,NP
에서,JKB
하__010101,VV
는지,EC
에,JKB
대하__020003,VV
ㄴ,ETM
표현__000001,NNG
을,JKO
배우__010001,VV
었,EP
습니다,EF
.,SF
누구,NP
가,JKS
어떤,MM
행동__000001,NNG
을,JKO
하__010101,VV
는지,EC
묻__030001,VV
어,EC
보__01,VX
ㄹ,ETM
때__010001,NNG
어떻,VA
게,EC
말하__000102,VV
였,EP
나,EC
요,JX
?,SF
그__01,MM
행동__000001,NNG
을,JKO
어디__01,NP
에서,JKB
하__010101,VV
는지,EC
말하__000102,VV
ㄹ,ETM
때__010001,NNG
어떤,MM
말__010003,NNG
을,JKO
사용하__030001,VV
였,EP
지요,EF
?,SF
예__080001,NNG
를,JKO
들__040201,VV
면,EC
지금__03,MAG
뭐,NP
하__010101,VV
여요,EF
?,SF
식당__000002,NNG
에서,JKB
점심__000001,NNG
을,JKO
먹__020101,VV
어요,EF
.,SF
다니엘__02,NNP
씨__07,NNB
는,JX
뭐,NP
하__010101,VV
여요,EF
?,SF
영화관__010000,NNG
옆,NNG
카페,NNG
에서,JKB
차__090002,NNG
를,JKO
마시__000001,VV
어요,EF
.,SF
이제__01,MAG
생활__000001,NNG
에서,JKB
많이,MAG
사용하__030001,VV
는,ETM
행동__000001,NNG
(,SS
동사__090000,NNG
),SS
을,JKO
한국말,NNG
로,JKB
말하__000102,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
겠,EP
지요,EF
?,SF
수업__040001,NNG
에서,JKB
는,JX
비__32,XPN
격식,NNG
적__18,XSN
이,VCP
ㄴ,ETM
상황__020000,NNG
에서,JKB
의,JKG
대화__060000,NNG
를,JKO
공부하,VV
였,EP
습니다,EC
만,JX
",",SP
격식,NNG
적__18,XSN
이,VCP
ㄴ,ETM
상황__020000,NNG
에서,JKB
는,JX
어떻,VA
게,EC
말하__000102,VV
는지,EC
심화__040000,NNG
게시판,NNG
에서,JKB
확인하__000001,VV
시,EP
기,ETN
바라__010001,VV
ㅂ니다,EF
.,SF
수업__040001,NNG
을,JKO
마치__020001,VV
겠,EP
습니다,EF
.,SF
안녕히,MAG
계시__000100,VV
어요,EF
.,SF
