0,1
을,JKO
한국__05,NNP
친구__020001,NNG
한테,JKB
듣__010201,VV
고,EC
알__000101,VV
게,EC
되__010401,VV
었,EP
어요,EF
.,SF
우리나라,NNG
에서,JKB
는,JX
한__01,MM
손__010001,NNG
을,JKO
호주머니,NNG
에,JKB
넣__000101,VV
고,EC
악수하,VV
는,ETM
것__01,NNB
이,JKS
무례하,VA
ㄴ,ETM
행동__000001,NNG
이,JKC
아니,VCN
라,EC
일상적,NNG
이,VCP
ㄴ,ETM
행동__000001,NNG
이,VCP
거든,EC
요,JX
.,SF
저__03,NP
는,JX
오히려,MAG
반대__030002,NNG
의,JKG
경험__000001,NNG
을,JKO
하__010101,VV
ㄴ,ETM
적__03,NNB
이,JKS
있__010302,VA
어요,EF
.,SF
한국__05,NNP
에,JKB
오__010101,VV
ㄴ,ETM
지__02,NNB
얼마__000003,NNG
되__010401,VV
지,EC
않,VX
았,EP
을,ETM
때__010001,NNG
검지__020000,NNG
로,JKB
사람__000001,NNG
을,JKO
가리키__010001,VV
며,EC
이야기하__000101,VV
는,ETM
것__01,NNB
을,JKO
보__010101,VV
고는,EC
깜짝__02,MAG
놀라__000001,VV
았,EP
어요,EF
.,SF
우리나라,NNG
에서,JKB
는,JX
검지__020000,NNG
로,JKB
사람__000001,NNG
을,JKO
가리키__010001,VV
는,ETM
것__01,NNB
은,JX
굉장히,MAG
무례하,VA
거든,EC
요,JX
.,SF
서로__01,MAG
다르__010001,VA
ㄴ,ETM
문화__010001,NNG
가,JKS
공존하__000001,VV
다,EC
보__01,VX
면,EC
생기__000101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
일__010010,NNG
이,VCP
지요,EF
.,SF
다른,MM
문화__010001,NNG
에서,JKB
생활하__000200,VV
ㄴ,ETM
사람__000001,NNG
들__09,XSN
이,JKS
어울리__000201,VV
어,EC
살__010302,VV
ㄴ다는,ETM
것__01,NNB
ㄴ,JX
결코,MAG
쉽__000001,VA
ㄴ,ETM
일__010009,NNG
이,JKC
아니,VCN
니까,EC
요,JX
.,SF
사소하__010000,VA
ㄴ,ETM
행동__000001,NNG
이,JKS
오해__020000,NNG
를,JKO
불러일으키,VV
는,ETM
수__02,NNB
가,JKS
있__010302,VA
지요,EF
.,SF
요즘,NNG
은,JX
한국__05,NNP
에,JKB
도,JX
검지__020000,NNG
로,JKB
사람__000001,NNG
을,JKO
가리키__010001,VV
는,ETM
것__01,NNB
은,JX
무례하,VA
ㄹ,ETM
수__02,NNB
있__010305,VA
다는,ETM
인식__000001,NNG
이,JKS
생기__000101,VV
어서,EC
사람__000001,NNG
을,JKO
손가락,NNG
대신__030001,NNG
손바닥,NNG
으로,JKB
가리키__010001,VV
는,ETM
사람__000001,NNG
들__09,XSN
도,JX
많,VA
아요,EF
.,SF
그런데,MAJ
피부색,NNG
이나,JC
외모__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
은,JX
세계__020001,NNG
어디__01,NP
를,JKO
가__010101,VV
나,EC
존재하__000001,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
2,SN
년__02,NNB
전__080002,NNG
에,JKB
한국__05,NNP
에,JKB
처음,NNG
오__010101,VV
았,EP
을,ETM
때__010001,NNG
는,JX
사람__000001,NNG
들__09,XSN
이,JKS
저__03,NP
를,JKO
보__010101,VV
는,ETM
시선__030001,NNG
이,JKS
부담스럽,VA
었,EP
어요,EF
.,SF
지하철,NNG
이나,JC
버스__020001,NNG
를,JKO
타__020100,VV
면,EC
저__03,NP
를,JKO
피하__000200,VV
거나,EC
제__21,XPN
외모__020000,NNG
가,JKS
신기하__010000,VA
다는,ETM
듯이__01,NNB
쳐다보,VV
기,ETN
도,JX
하__01,VX
었,EP
어요,EF
.,SF
요즘,NNG
은,JX
외국인__000001,NNG
을,JKO
쉽__000001,VA
게,EC
접하__010201,VV
ㄹ,ETM
기회__030001,NNG
가,JKS
많아지,VV
어서,EC
이,VCP
ㄴ지,EC
무례하,VA
게,EC
계속__04,MAG
쳐다보,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
줄어들,VV
었,EP
어요,EF
.,SF
모__010001,NNG
나,JC
씨__07,NNB
가,JKS
익숙해지,VV
어서,EC
그렇__000001,VA
ㄴ,ETM
것__01,NNB
ㄴ,JX
아니,VCN
고요,EF
?,SF
하하__02,IC
.,SF
.,SF
.,SF
서로__01,MAG
문화__010001,NNG
가,JKS
다르__010001,VA
고,EC
피부색,NNG
이나,JC
외모__020000,NNG
가,JKS
다르__010001,VA
ㄹ,ETM
때__010001,NNG
처음,NNG
에,JKB
낯설__000001,VA
고,EC
어색하__020100,VA
고,EC
불편하__010201,VA
ㄴ,ETM
마음__010002,NNG
이,JKS
들__010505,VV
는,ETM
것__01,NNB
은,JX
당연하__010000,VA
여요,EF
.,SF
하지만,MAJ
그__01,MM
후__080001,NNG
어떤,MM
태도__030002,NNG
를,JKO
취하__010202,VV
느냐,EC
",",SP
어떻,VA
게,EC
행동하,VV
느냐,EC
가,JKS
중요하__020000,VA
죠,EF
.,SF
아무리,MAG
나__03,NP
와,JC
다른,MM
문화__010001,NNG
나,JC
외모__020000,NNG
를,JKO
가지__000101,VV
고,EC
있__01,VX
을지라도,EC
상대__040001,NNG
가,JKS
‘,SS
틀리__010001,VV
었,EP
다,EF
’,SS
라,JKQ
거나,JX
나__03,NP
보다,JKB
열등하,VA
다고,EC
생각하__000200,VV
면,EC
안__02,MAG
되__010503,VV
죠,EF
.,SF
사실__04,MAG
우리__03,NP
사회__070003,NNG
에,JKB
는,JX
문화__010001,NNG
나,JC
인종__010002,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
뿐,JX
만,JX
아니,VCN
라,EC
장애인,NNG
이나,JC
여성__010001,NNG
과,JKB
같__000202,VA
은,ETM
사회적,MM
약자__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
과,JC
차별,NNG
이,JKS
존재하__000001,VV
여요,EF
.,SF
어떻,VA
게,EC
보__010300,VV
면,EC
이런__01,MM
차별,NNG
과,JC
고정관념__000001,NNG
이,JKS
더__01,MAG
널리,MAG
퍼지__000201,VV
어,EC
있__01,VX
어서,EC
문제__060003,NNG
이,VCP
라고,EC
인식__000001,NNG
조차,JX
못하__000100,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
맞__010101,VV
아요,EF
.,SF
사람__000001,NNG
들__09,XSN
은,JX
대개__03,MAG
자신__010001,NNG
은,JX
고정관념__000003,NNG
이,JKS
없__010103,VA
다고,EC
생각하__000200,VV
여요,EF
.,SF
간혹,MAG
스스로,MAG
고정관념__000001,NNG
이,JKS
있__010302,VA
다는,ETM
것__01,NNB
ㄹ,JKO
알__000101,VV
아도,EC
자신__010001,NNG
의,JKG
고정관념__000001,NNG
을,JKO
깨__020001,VV
지,EC
않,VX
으려는,ETM
데__01,NNB
문제__060003,NNG
가,JKS
있__010302,VA
어요,EF
.,SF
자신__010001,NNG
의,JKG
생각__010006,NNG
을,JKO
바꾸__000301,VV
지,EC
않,VX
는,ETM
한__060004,NNG
고정관념__000001,NNG
은,JX
없애__000001,VV
기,ETN
가,JKS
어렵__000106,VA
지요,EF
.,SF
배타적,NNG
이,VCP
ㄴ,ETM
마음__010002,NNG
보다,JKB
는,JX
열리__020101,VV
ㄴ,ETM
마음__010002,NNG
으로,JKB
서로__010000,NNG
를,JKO
이해하__020102,VV
고,EC
받아들이__000201,VV
어야,EC
하__01,VX
여요,EF
.,SF
한국__05,NNP
에,JKB
살__010200,VV
고,EC
있__01,VX
는,ETM
외국인__000001,NNG
폴__99,NNP
과,JC
모나,NNP
가,JKS
겪__000001,VV
은,ETM
경험__000001,NNG
이,JKS
무엇,NP
이,VCP
었,EP
나,EC
요,JX
?,SF
대화__060000,NNG
내용__020003,NNG
을,JKO
자세히,MAG
알아보__000101,VV
ㅂ시다,EF
.,SF
폴__99,NNP
",",SP
얼굴__010002,NNG
이,JKS
안__02,MAG
좋__010101,VA
아,EC
보이__010200,VV
는데,EC
무슨,MM
걱정거리,NNG
라도,JX
있__010302,VA
나,EC
요,JX
?,SF
한국__05,NNP
에서,JKB
회사__040000,NNG
에,JKB
다니__000103,VV
고,EC
있__01,VX
는,ETM
폴__99,NNP
에게,JKB
문제__060002,NNG
가,JKS
있__010302,VA
는,ETM
것__01,NNB
같__000400,VA
습니다,EF
.,SF
진우,NNP
가,JKS
폴__99,NNP
에게,JKB
무슨,MM
일__010009,NNG
이,JKS
있__010302,VA
는지,EC
물어보,VV
ㅂ니다,EF
.,SF
실은,MAG
얼마__000003,NNG
전__080002,NNG
우연히,MAG
부장__070000,NNG
님__04,XSN
을,JKO
만나__000102,VV
아,EC
인사__020001,NNG
로,JKB
악수__060000,NNG
를,JKO
하__010101,VV
였,EP
는데,EC
부장__070000,NNG
님__04,XSN
께서,JKS
꽤__01,MAG
당황스럽,VA
어,EC
하__010101,VV
시,EP
었,EP
어요,EF
.,SF
그때,NNG
는,JX
왜__02,MAG
그러__000001,VV
는지,EC
잘__02,MAG
모르__000102,VV
았,EP
어요,EF
.,SF
그런데,MAJ
나중__010001,NNG
에,JKB
한국__05,NNP
에서,JKB
는,JX
윗사람__000002,NNG
과,JC
악수하,VV
ㄹ,ETM
때__010001,NNG
주머니__000002,NNG
에,JKB
손__010001,NNG
을,JKO
넣__000101,VV
은,ETM
채__09,NNB
로,JKB
하__010101,VV
는,ETM
것__01,NNB
은,JX
무례하,VA
다는,ETM
것__01,NNB
을,JKO
한국__05,NNP
친구__020001,NNG
한테,JKB
듣__010201,VV
고,EC
알__000101,VV
게,EC
되__010401,VV
었,EP
어요,EF
.,SF
우리나라,NNG
에서,JKB
는,JX
한__01,MM
손__010001,NNG
을,JKO
호주머니,NNG
에,JKB
넣__000101,VV
고,EC
악수하,VV
는,ETM
것__01,NNB
이,JKS
무례하,VA
ㄴ,ETM
행동__000001,NNG
이,JKC
아니,VCN
라,EC
일상적,NNG
이,VCP
ㄴ,ETM
행동__000001,NNG
이,VCP
거든,EC
요,JX
.,SF
폴__99,NNP
이,JKS
얼마__000003,NNG
전__080002,NNG
에,JKB
부장__070000,NNG
님__04,XSN
과,JKB
인사__020001,NNG
로,JKB
악수__060000,NNG
를,JKO
하__010101,VV
였,EP
는데,EC
부장__070000,NNG
님__04,XSN
이,JKS
좀__02,MAG
당황스럽,VA
어,EC
하__010101,VV
시,EP
었,EP
다고,EC
하__010701,VV
ㅂ니다,EF
.,SF
꽤__01,MAG
당황스럽,VA
어,EC
하__010101,VV
시,EP
었,EP
어요,EF
.,SF
에서,JKB
당황스럽,VA
어,EC
하__010101,VV
다는,ETM
놀라__000001,VV
거나,EC
갑자기,MAG
급하__000001,VA
여서,EC
어떻,VA
게,EC
하__010900,VV
ㄹ지,EC
모르__000201,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
폴__99,NNP
은,JX
부장__070000,NNG
님__04,XSN
이,JKS
당황하,VV
ㄴ,ETM
이유__040001,NNG
가,JKS
무엇,NP
이,VCP
ㄴ지,EC
나중__010001,NNG
에,JKB
알__000101,VV
게,EC
되__010401,VV
ㅂ니다,EF
.,SF
바로__02,MAG
한국__05,NNP
에서,JKB
윗사람__000001,NNG
과,JKB
인사__020001,NNG
로,JKB
악수__060000,NNG
를,JKO
하__010101,VV
ㄹ,ETM
때__010001,NNG
한__01,MM
손__010001,NNG
을,JKO
주머니__000002,NNG
에,JKB
넣__000101,VV
고,EC
하__010101,VV
는,ETM
것__01,NNB
은,JX
무례하,VA
ㄴ,ETM
행동__000001,NNG
이,VCP
ㅁ,ETN
을,JKO
한국__05,NNP
친구__020001,NNG
에게,JKB
듣__010201,VV
습니다,EF
.,SF
무례하,VA
다는,ETM
태도__030001,NNG
나,JC
말__010003,NNG
에,JKB
예의__060000,NNG
가,JKS
없__010106,VA
다는,ETM
뜻__000002,NNG
으로,JKB
폴__99,NNP
이,JKS
주머니__000002,NNG
에,JKB
손__010001,NNG
을,JKO
넣__000101,VV
고,EC
악수하,VV
ㄴ,ETM
행동__000001,NNG
이,JKS
한국__05,NNP
에서,JKB
는,JX
예의__060000,NNG
없__010106,VA
는,ETM
것__01,NNB
이,VCP
었,EP
습니다,EF
.,SF
폴__99,NNP
은,JX
자기__040001,NNG
나라__010001,NNG
에서,JKB
는,JX
윗사람__000002,NNG
과,JC
인사하__000101,VV
ㄹ,ETM
때__010001,NNG
한__01,MM
손__010001,NNG
을,JKO
주머니__000002,NNG
에,JKB
넣__000101,VV
고,EC
악수하,VV
는,ETM
행동__000001,NNG
이,JKS
무례하,VA
지,EC
않,VX
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
저__03,NP
는,JX
오히려,MAG
반대__030002,NNG
의,JKG
경험__000001,NNG
을,JKO
하__010101,VV
ㄴ,ETM
적__03,NNB
이,JKS
있__010302,VA
어요,EF
.,SF
한국__05,NNP
에,JKB
오__010101,VV
ㄴ,ETM
지__02,NNB
얼마__000003,NNG
되__010401,VV
지,EC
않,VX
았,EP
을,ETM
때__010001,NNG
검지__020000,NNG
로,JKB
사람__000001,NNG
을,JKO
가리키__010001,VV
며,EC
이야기하__000101,VV
는,ETM
것__01,NNB
을,JKO
보__010101,VV
고는,EC
깜짝__02,MAG
놀라__000001,VV
았,EP
어요,EF
.,SF
우리나라,NNG
에서,JKB
는,JX
검지__020000,NNG
로,JKB
사람__000001,NNG
을,JKO
가리키__010001,VV
는,ETM
것__01,NNB
은,JX
굉장히,MAG
무례하,VA
거든,EC
요,JX
.,SF
이번__010000,NNG
에,JKB
는,JX
모나,NNP
가,JKS
자신__010001,NNG
이,JKS
한국__05,NNP
에서,JKB
경험하,VV
ㄴ,ETM
이야기__000001,NNG
를,JKO
하__010101,VV
고,EC
있__01,VX
습니다,EF
.,SF
앞__000001,NNG
에서,JKB
폴__99,NNP
은,JX
자신__010001,NNG
의,JKG
행동__000001,NNG
을,JKO
한국인,NNG
이,JKS
오해하,VV
ㄴ,ETM
경험__000001,NNG
을,JKO
이야기하__000101,VV
였,EP
다면,EC
모나__000001,VA
는,ETM
한국__05,NNP
사람__000001,NNG
들__09,XSN
의,JKG
행동__000001,NNG
을,JKO
자신__010001,NNG
이,JKS
오해하,VV
ㄴ,ETM
경험__000001,NNG
을,JKO
이야기하__000101,VV
고,EC
있__01,VX
습니다,EF
.,SF
바로__02,MAG
그것,NP
은,JX
한국__05,NNP
사람__000001,NNG
들__09,XSN
이,JKS
검지__020000,NNG
손가락,NNG
으로,JKB
사람__000001,NNG
을,JKO
가리키__010001,VV
는,ETM
것__01,NNB
이,VCP
었,EP
습니다,EF
.,SF
모나,NNP
가,JKS
처음,NNG
그__01,MM
상황__020000,NNG
을,JKO
경험__000001,NNG
하__010101,VV
였,EP
을,ETM
때__010001,NNG
는,JX
깜짝__02,MAG
놀라__000001,VV
았,EP
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
왜냐하면,MAG
모나,NNP
의,JKG
나라__010001,NNG
에서,JKB
는,JX
사람__000001,NNG
을,JKO
검지__020000,NNG
손가락,NNG
으로,JKB
가리키__010001,VV
는,ETM
것__01,NNB
은,JX
무척__01,MAG
무례하,VA
ㄴ,ETM
행동__000001,NNG
이,VCP
기,ETN
때문,NNB
이,VCP
라고,EC
하__010701,VV
ㅂ니다,EF
.,SF
서로__01,MAG
다르__010001,VA
ㄴ,ETM
문화__010001,NNG
가,JKS
공존하__000001,VV
다,EC
보__01,VX
면,EC
생기__000101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
일__010010,NNG
이,VCP
지요,EF
.,SF
다른,MM
문화__010001,NNG
에서,JKB
생활하__000200,VV
ㄴ,ETM
사람__000001,NNG
들__09,XSN
이,JKS
어울리__000201,VV
어,EC
살__010302,VV
ㄴ다는,ETM
것__01,NNB
ㄴ,JX
결코,MAG
쉽__000001,VA
ㄴ,ETM
일__010009,NNG
이,JKC
아니,VCN
니까,EC
요,JX
.,SF
사소하__010000,VA
ㄴ,ETM
행동__000001,NNG
이,JKS
오해__020000,NNG
를,JKO
불러일으키,VV
는,ETM
수__02,NNB
가,JKS
있__010302,VA
지요,EF
.,SF
요즘,NNG
은,JX
한국__05,NNP
에,JKB
도,JX
검지__020000,NNG
로,JKB
사람__000001,NNG
을,JKO
가리키__010001,VV
는,ETM
것__01,NNB
을,JKO
무례하,VA
ㄹ,ETM
수__02,NNB
있__010305,VA
다는,ETM
인식__000001,NNG
이,JKS
생기__000101,VV
어서,EC
사람__000001,NNG
을,JKO
손가락,NNG
대신__030001,NNG
손바닥,NNG
으로,JKB
가리키__010001,VV
는,ETM
사람__000001,NNG
들__09,XSN
도,JX
많,VA
아요,EF
.,SF
폴__99,NNP
과,JC
모나,NNP
의,JKG
이야기__000001,NNG
를,JKO
듣__010201,VV
은,ETM
진우,NNP
는,JX
서로__01,MAG
다르__010001,VA
ㄴ,ETM
문화__010001,NNG
를,JKO
가지__000101,VV
고,EC
있__01,VX
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
함께,MAG
살__010302,VV
다가,EC
보__01,VX
면,EC
문화__010001,NNG
의,JKG
차이,NNG
로,JKB
그런__01,MM
일__010003,NNG
들__09,XSN
이,JKS
일어나__000202,VV
ㄹ,ETM
수__02,NNB
도,JX
있__010305,VA
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
여기__01,NP
에서,JKB
공존하__000001,VV
다는,ETM
서로__01,MAG
함께하__000001,VV
ㄴ다,EC
",",SP
존재하__000001,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
즉__01,MAG
",",SP
다른,MM
문화__010001,NNG
를,JKO
가지__000101,VV
고,EC
있__01,VX
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
함께,MAG
살__010302,VV
ㄴ다는,ETM
것__01,NNB
은,JX
쉽__000001,VA
ㄴ,ETM
일__010009,NNG
이,JKC
아니,VCN
기,ETN
때문,NNB
이,VCP
라고,EC
하__010701,VV
ㅂ니다,EF
.,SF
사소하__010000,VA
ㄴ,ETM
행동__000001,NNG
에서,JKB
사소하__010000,VA
다는,ETM
보__010101,VV
잘,ETM
것__01,NNB
없이,MAG
작__010001,VA
거나,EC
적__020000,VA
다는,ETM
뜻__000002,NNG
으로,JKB
사소하__010000,VA
ㄴ,ETM
행동__000001,NNG
은,JX
문제__060003,NNG
가,JKC
되__010401,VV
ㄹ,ETM
것__01,NNB
이,JKS
없__010103,VA
다고,EC
생각하__000200,VV
는,ETM
작__010003,VA
은,ETM
일__010009,NNG
이,VCP
ㅂ니다,EF
.,SF
여기__01,NP
행동__000001,NNG
대신__030001,NNG
에,JKB
문제__060002,NNG
",",SP
일__07,NNB
",",SP
실수__010001,NNG
와,JC
같__000202,VA
은,ETM
단어,NNG
를,JKO
넣__000101,VV
어,EC
사소하__010000,VA
ㄴ,ETM
문제__060002,NNG
",",SP
사소하__010000,VA
ㄴ,ETM
일__010009,NNG
",",SP
사소하__010000,VA
ㄴ,ETM
실수__010001,NNG
등__05,NNB
과,JKB
같이,MAG
쓰__030101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
사소하__010000,VA
ㄴ,ETM
행동__000001,NNG
으로,JKB
어떤,MM
일__010009,NNG
이,JKS
생기__000103,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
느냐,EC
하__010101,VV
면,EC
바로__02,MAG
오해__020000,NNG
를,JKO
불러일으키,VV
ㄹ,ETM
수__02,NNB
도,JX
있__010305,VA
다는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
다시__01,MAG
이야기하__000101,VV
면,EC
상대방__020000,NNG
이,JKS
내__04,NP
가,JKS
하__010101,VV
ㄴ,ETM
행동__000001,NNG
을,JKO
잘못,MAG
이해하__020102,VV
거나,EC
잘못,MAG
해석하__020001,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
다는,ETM
말__010010,NNG
이,VCP
ㅂ니다,EF
.,SF
이__05,MM
때__010001,NNG
",",SP
불러일으키,VV
다는,ETM
어떤,MM
마음__010002,NNG
",",SP
행동__000001,NNG
",",SP
상태__010001,NNG
를,JKO
일어나__000100,VV
게,EC
하__01,VX
ㄴ다는,ETM
뜻__000002,NNG
으로,JKB
오해__020000,NNG
를,JKO
불러일으키,VV
다,EC
오__010101,VV
아,EC
같이,MAG
관심__010000,NNG
을,JKO
불러일으키,VV
다,EC
",",SP
감동__020000,NNG
을,JKO
불러일으키,VV
다,EC
등__05,NNB
처럼,JKB
쓰__030101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
그래서,MAJ
한국__05,NNP
사람__000001,NNG
들__09,XSN
도,JX
사람__000001,NNG
을,JKO
가르,NNP
킬__88,NNG
때__010001,NNG
검지__020000,NNG
로,JKB
가르키__000001,VV
는,ETM
행동__000001,NNG
이,JKS
다른,MM
나라__010001,NNG
사람__000001,NNG
들__09,XSN
이,JKS
보__010101,VV
ㄹ,ETM
때__010001,NNG
는,JX
무례하,VA
ㄴ,ETM
행동__000001,NNG
이,VCP
ㅁ,ETN
을,JKO
알__000101,VV
고,EC
요즘,NNG
은,JX
검지__020000,NNG
가,JKC
아니,VCN
라,EC
손바닥,NNG
으로,JKB
사람__000001,NNG
을,JKO
가르키__000001,VV
ㅂ니다,EF
.,SF
그런데,MAJ
피부색,NNG
이나,JC
외모__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
은,JX
세계__020001,NNG
어디__01,NP
를,JKO
가__010101,VV
나,EC
존재하__000001,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
2,SN
년__02,NNB
전__080002,NNG
에,JKB
한국__05,NNP
에,JKB
처음,NNG
오__010101,VV
았,EP
을,ETM
때__010001,NNG
는,JX
사람__000001,NNG
들__09,XSN
이,JKS
저__03,NP
를,JKO
보__010101,VV
는,ETM
시선__030001,NNG
이,JKS
부담스럽,VA
었,EP
어요,EF
.,SF
지하철,NNG
이나,JC
버스__020001,NNG
를,JKO
타__020100,VV
면,EC
저__03,NP
를,JKO
피하__000200,VV
거나,EC
제__21,XPN
외모__020000,NNG
가,JKS
신기하__010000,VA
다는,ETM
듯이__01,NNB
쳐다보,VV
기,ETN
도,JX
하__01,VX
었,EP
어요,EF
.,SF
요즘,NNG
은,JX
외국인__000001,NNG
을,JKO
쉽__000001,VA
게,EC
접하__010201,VV
ㄹ,ETM
기회__030001,NNG
가,JKS
많아지,VV
어서,EC
이,VCP
ㄴ지,EC
무례하,VA
게,EC
계속__04,MAG
쳐다보,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
줄어들,VV
었,EP
어요,EF
.,SF
모나__000001,VA
는,ETM
피부색,NNG
이나,JC
외모__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
이,JKS
어느__01,MM
나라__010001,NNG
에,JKB
나,JX
있__010302,VA
는,ETM
것__01,NNB
같__000400,VA
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
여기__01,NP
에서,JKB
고정관념__000001,NNG
은,JX
사람__000001,NNG
들__09,XSN
이,JKS
어떤,MM
것__01,NNB
에,JKB
대하__020003,VV
여서,EC
머릿속,NNG
에,JKB
자동적,NNG
으로,JKB
떠오르__000102,VV
는,ETM
생각__010006,NNG
을,JKO
말하__000101,VV
ㅂ니다,EF
.,SF
예를들,NNG
이,VCP
면,EC
예쁘__000001,VA
ㄴ,ETM
여자__020001,NNG
는,JX
인기__010001,NNG
가,JKS
많,VA
을,ETM
것__01,NNB
이,VCP
다,EC
",",SP
키__010001,NNG
가,JKS
크__010001,VA
면,EC
농구__070000,NNG
를,JKO
잘__02,MAG
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
다,EC
와,JKB
같이,MAG
사람__000001,NNG
들__09,XSN
이,JKS
어떤,MM
사람__000001,NNG
을,JKO
보__010101,VV
자마자,EC
자동적,NNG
으로,JKB
생각하__000200,VV
게,EC
되__010401,VV
